"Sessione";"CodVia";"Area";"Via";"Civico";"Barrato";"Sezione";"Municipio"
"26/05/2019";6234,00;"PZA";"PO";12,00;"";389,00;7,00
"26/05/2019";6234,00;"PZA";"PO";14,00;"";389,00;7,00
"26/05/2019";6234,00;"PZA";"PO";16,00;"";389,00;7,00
"26/05/2019";3055,00;"VIA";"PODGORA";1,00;"";164,00;1,00
"26/05/2019";3055,00;"VIA";"PODGORA";2,00;"";164,00;1,00
"26/05/2019";3055,00;"VIA";"PODGORA";3,00;"";164,00;1,00
"26/05/2019";3055,00;"VIA";"PODGORA";4,00;"";164,00;1,00
"26/05/2019";3055,00;"VIA";"PODGORA";5,00;"";164,00;1,00
"26/05/2019";3055,00;"VIA";"PODGORA";6,00;"";164,00;1,00
"26/05/2019";3055,00;"VIA";"PODGORA";7,00;"";164,00;1,00
"26/05/2019";3055,00;"VIA";"PODGORA";9,00;"";164,00;1,00
"26/05/2019";3055,00;"VIA";"PODGORA";10,00;"";164,00;1,00
"26/05/2019";3055,00;"VIA";"PODGORA";11,00;"";164,00;1,00
"26/05/2019";3055,00;"VIA";"PODGORA";12,00;"";99,00;1,00
"26/05/2019";3055,00;"VIA";"PODGORA";13,00;"";164,00;1,00
"26/05/2019";3055,00;"VIA";"PODGORA";14,00;"";99,00;1,00
"26/05/2019";3055,00;"VIA";"PODGORA";15,00;"";164,00;1,00
"26/05/2019";3055,00;"VIA";"PODGORA";16,00;"";99,00;1,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";2,00;"";110,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";2,00;"A";110,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";3,00;"";110,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";4,00;"";110,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";5,00;"";110,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";6,00;"";110,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";8,00;"";110,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";10,00;"";110,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";11,00;"";106,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";13,00;"";106,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";14,00;"";110,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";15,00;"";106,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";16,00;"";110,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";17,00;"";106,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";18,00;"";110,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";19,00;"";106,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";20,00;"";110,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";22,00;"";110,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";24,00;"";110,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";26,00;"";110,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";28,00;"";110,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";29,00;"";106,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";30,00;"";110,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";31,00;"";106,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";32,00;"";110,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";33,00;"";106,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";34,00;"";110,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";35,00;"";106,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";36,00;"";110,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";37,00;"";106,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";38,00;"";110,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";39,00;"";106,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";41,00;"";106,00;3,00
"26/05/2019";3181,00;"VIA";"POERIO CARLO";43,00;"";106,00;3,00
"26/05/2019";6432,00;"VIA";"POGATSCHNIG G.";1,00;"";1595,00;8,00
"26/05/2019";6432,00;"VIA";"POGATSCHNIG G.";3,00;"";1595,00;8,00
"26/05/2019";6432,00;"VIA";"POGATSCHNIG G.";5,00;"";1595,00;8,00
"26/05/2019";6432,00;"VIA";"POGATSCHNIG G.";7,00;"";1595,00;8,00
"26/05/2019";6432,00;"VIA";"POGATSCHNIG G.";9,00;"";1595,00;8,00
"26/05/2019";6432,00;"VIA";"POGATSCHNIG G.";11,00;"";1595,00;8,00
"26/05/2019";6432,00;"VIA";"POGATSCHNIG G.";13,00;"";1595,00;8,00
"26/05/2019";6432,00;"VIA";"POGATSCHNIG G.";15,00;"";1595,00;8,00
"26/05/2019";6432,00;"VIA";"POGATSCHNIG G.";17,00;"";1595,00;8,00
"26/05/2019";6432,00;"VIA";"POGATSCHNIG G.";19,00;"";1595,00;8,00
"26/05/2019";6432,00;"VIA";"POGATSCHNIG G.";21,00;"";1595,00;8,00
"26/05/2019";6432,00;"VIA";"POGATSCHNIG G.";23,00;"";1595,00;8,00
"26/05/2019";6432,00;"VIA";"POGATSCHNIG G.";25,00;"";1595,00;8,00
"26/05/2019";6432,00;"VIA";"POGATSCHNIG G.";27,00;"";1595,00;8,00
"26/05/2019";6432,00;"VIA";"POGATSCHNIG G.";29,00;"";1595,00;8,00
"26/05/2019";6432,00;"VIA";"POGATSCHNIG G.";31,00;"";1595,00;8,00
"26/05/2019";6432,00;"VIA";"POGATSCHNIG G.";32,00;"";1595,00;8,00
"26/05/2019";6432,00;"VIA";"POGATSCHNIG G.";34,00;"";1595,00;8,00
"26/05/2019";6432,00;"VIA";"POGATSCHNIG G.";40,00;"";1595,00;8,00
"26/05/2019";2430,00;"VIA";"POGGI FELICE";1,00;"";1403,00;3,00
"26/05/2019";2430,00;"VIA";"POGGI FELICE";2,00;"";1403,00;3,00
"26/05/2019";2430,00;"VIA";"POGGI FELICE";3,00;"";1403,00;3,00
"26/05/2019";2430,00;"VIA";"POGGI FELICE";4,00;"";1403,00;3,00
"26/05/2019";2430,00;"VIA";"POGGI FELICE";6,00;"";1403,00;3,00
"26/05/2019";2430,00;"VIA";"POGGI FELICE";7,00;"";1403,00;3,00
"26/05/2019";2430,00;"VIA";"POGGI FELICE";13,00;"";1403,00;3,00
"26/05/2019";2430,00;"VIA";"POGGI FELICE";14,00;"";1403,00;3,00
"26/05/2019";2430,00;"VIA";"POGGI FELICE";28,00;"";1403,00;3,00
"26/05/2019";2430,00;"VIA";"POGGI FELICE";29,00;"";1403,00;3,00
"26/05/2019";2430,00;"VIA";"POGGI FELICE";30,00;"";1403,00;3,00
"26/05/2019";2430,00;"VIA";"POGGI FELICE";31,00;"";1403,00;3,00
"26/05/2019";2430,00;"VIA";"POGGI FELICE";32,00;"";1403,00;3,00
"26/05/2019";2430,00;"VIA";"POGGI FELICE";34,00;"";1403,00;3,00
"26/05/2019";6601,00;"VIA";"POGGIBONSI";2,00;"";1050,00;7,00
"26/05/2019";6601,00;"VIA";"POGGIBONSI";3,00;"";1050,00;7,00
"26/05/2019";6601,00;"VIA";"POGGIBONSI";4,00;"";1050,00;7,00
"26/05/2019";6601,00;"VIA";"POGGIBONSI";5,00;"";1050,00;7,00
"26/05/2019";6601,00;"VIA";"POGGIBONSI";6,00;"";1050,00;7,00
"26/05/2019";6601,00;"VIA";"POGGIBONSI";7,00;"";1050,00;7,00
"26/05/2019";6601,00;"VIA";"POGGIBONSI";8,00;"";1050,00;7,00
"26/05/2019";6601,00;"VIA";"POGGIBONSI";12,00;"";1872,00;7,00
"26/05/2019";6601,00;"VIA";"POGGIBONSI";14,00;"";1872,00;7,00
"26/05/2019";5428,00;"VIA";"POGLIAGHI LODOVICO";1,00;"";1020,00;6,00
"26/05/2019";5428,00;"VIA";"POGLIAGHI LODOVICO";5,00;"";1020,00;6,00
"26/05/2019";1156,00;"VIA";"POLA";2,00;"";1461,00;2,00
"26/05/2019";1156,00;"VIA";"POLA";4,00;"";1461,00;2,00
"26/05/2019";1156,00;"VIA";"POLA";4,00;"A";1461,00;2,00
"26/05/2019";1156,00;"VIA";"POLA";4,00;"B";1461,00;2,00
"26/05/2019";1156,00;"VIA";"POLA";6,00;"";1461,00;2,00
"26/05/2019";1156,00;"VIA";"POLA";9,00;"";548,00;9,00
"26/05/2019";1156,00;"VIA";"POLA";11,00;"";548,00;9,00
"26/05/2019";1156,00;"VIA";"POLA";12,00;"";1461,00;2,00
"26/05/2019";1156,00;"VIA";"POLA";14,00;"";1461,00;2,00
"26/05/2019";1156,00;"VIA";"POLA";15,00;"";548,00;9,00
"26/05/2019";1156,00;"VIA";"POLA";19,00;"";548,00;9,00
"26/05/2019";1156,00;"VIA";"POLA";21,00;"";548,00;9,00
"26/05/2019";1156,00;"VIA";"POLA";23,00;"";548,00;9,00
"26/05/2019";1156,00;"VIA";"POLA";24,00;"";1461,00;2,00
"26/05/2019";1156,00;"VIA";"POLA";25,00;"";548,00;9,00
"26/05/2019";1156,00;"VIA";"POLA";34,00;"";1461,00;2,00
"26/05/2019";6411,00;"VIA";"POLDI PEZZOLI G.G";5,00;"";1691,00;7,00
"26/05/2019";4159,00;"VIA";"POLESINE";2,00;"";941,00;4,00
"26/05/2019";4159,00;"VIA";"POLESINE";3,00;"";941,00;4,00
"26/05/2019";4159,00;"VIA";"POLESINE";5,00;"";933,00;4,00
"26/05/2019";4159,00;"VIA";"POLESINE";6,00;"";933,00;4,00
"26/05/2019";4159,00;"VIA";"POLESINE";12,00;"";933,00;4,00
"26/05/2019";4159,00;"VIA";"POLESINE";13,00;"";933,00;4,00
"26/05/2019";4159,00;"VIA";"POLESINE";14,00;"";933,00;4,00
"26/05/2019";4159,00;"VIA";"POLESINE";19,00;"";933,00;4,00
"26/05/2019";4159,00;"VIA";"POLESINE";21,00;"";933,00;4,00
"26/05/2019";4159,00;"VIA";"POLESINE";23,00;"";933,00;4,00
"26/05/2019";4159,00;"VIA";"POLESINE";25,00;"";933,00;4,00
"26/05/2019";4159,00;"VIA";"POLESINE";31,00;"";1349,00;4,00
"26/05/2019";4159,00;"VIA";"POLESINE";33,00;"";1349,00;4,00
"26/05/2019";4159,00;"VIA";"POLESINE";39,00;"";1349,00;4,00
"26/05/2019";6195,00;"VIA";"POLIBIO";1,00;"";378,00;7,00
"26/05/2019";6195,00;"VIA";"POLIBIO";3,00;"";378,00;7,00
"26/05/2019";6195,00;"VIA";"POLIBIO";5,00;"";378,00;7,00
"26/05/2019";6195,00;"VIA";"POLIBIO";6,00;"";378,00;7,00
"26/05/2019";6195,00;"VIA";"POLIBIO";7,00;"";378,00;7,00
"26/05/2019";6195,00;"VIA";"POLIBIO";8,00;"";378,00;7,00
"26/05/2019";6195,00;"VIA";"POLIBIO";9,00;"";378,00;7,00
"26/05/2019";6195,00;"VIA";"POLIBIO";10,00;"";378,00;7,00
"26/05/2019";7409,00;"VIA";"POLIDORO DA CARAV";2,00;"";1127,00;8,00
"26/05/2019";7409,00;"VIA";"POLIDORO DA CARAV";3,00;"";1127,00;8,00
"26/05/2019";7409,00;"VIA";"POLIDORO DA CARAV";4,00;"";1127,00;8,00
"26/05/2019";7409,00;"VIA";"POLIDORO DA CARAV";4,00;"A";1127,00;8,00
"26/05/2019";7409,00;"VIA";"POLIDORO DA CARAV";4,00;"B";1127,00;8,00
"26/05/2019";7409,00;"VIA";"POLIDORO DA CARAV";4,00;"C";1127,00;8,00
"26/05/2019";7409,00;"VIA";"POLIDORO DA CARAV";4,00;"D";1127,00;8,00
"26/05/2019";7409,00;"VIA";"POLIDORO DA CARAV";5,00;"";1127,00;8,00
"26/05/2019";7409,00;"VIA";"POLIDORO DA CARAV";6,00;"";1127,00;8,00
"26/05/2019";7409,00;"VIA";"POLIDORO DA CARAV";7,00;"";1127,00;8,00
"26/05/2019";7409,00;"VIA";"POLIDORO DA CARAV";9,00;"";1127,00;8,00
"26/05/2019";7409,00;"VIA";"POLIDORO DA CARAV";15,00;"";1127,00;8,00
"26/05/2019";7409,00;"VIA";"POLIDORO DA CARAV";25,00;"";1127,00;8,00
"26/05/2019";7409,00;"VIA";"POLIDORO DA CARAV";27,00;"";1127,00;8,00
"26/05/2019";7409,00;"VIA";"POLIDORO DA CARAV";30,00;"";1127,00;8,00
"26/05/2019";7409,00;"VIA";"POLIDORO DA CARAV";32,00;"";1127,00;8,00
"26/05/2019";7409,00;"VIA";"POLIDORO DA CARAV";33,00;"";1127,00;8,00
"26/05/2019";7409,00;"VIA";"POLIDORO DA CARAV";37,00;"";1127,00;8,00
"26/05/2019";7409,00;"VIA";"POLIDORO DA CARAV";43,00;"";1127,00;8,00
"26/05/2019";7196,00;"VIA";"POLIZIANO";1,00;"";458,00;8,00
"26/05/2019";7196,00;"VIA";"POLIZIANO";3,00;"";458,00;8,00
"26/05/2019";7196,00;"VIA";"POLIZIANO";4,00;"";1428,00;8,00
"26/05/2019";7196,00;"VIA";"POLIZIANO";5,00;"";458,00;8,00
"26/05/2019";7196,00;"VIA";"POLIZIANO";7,00;"";458,00;8,00
"26/05/2019";7196,00;"VIA";"POLIZIANO";8,00;"";1428,00;8,00
"26/05/2019";7196,00;"VIA";"POLIZIANO";9,00;"";458,00;8,00
"26/05/2019";7196,00;"VIA";"POLIZIANO";10,00;"";1428,00;8,00
"26/05/2019";7196,00;"VIA";"POLIZIANO";12,00;"";458,00;8,00
"26/05/2019";7196,00;"VIA";"POLIZIANO";13,00;"";458,00;8,00
"26/05/2019";7196,00;"VIA";"POLIZIANO";14,00;"";458,00;8,00
"26/05/2019";7196,00;"VIA";"POLIZIANO";15,00;"";458,00;8,00
"26/05/2019";7196,00;"VIA";"POLIZIANO";16,00;"";458,00;8,00
"26/05/2019";1146,00;"VIA";"POLLAIUOLO";2,00;"";555,00;9,00
"26/05/2019";1146,00;"VIA";"POLLAIUOLO";3,00;"";555,00;9,00
"26/05/2019";1146,00;"VIA";"POLLAIUOLO";4,00;"";555,00;9,00
"26/05/2019";1146,00;"VIA";"POLLAIUOLO";5,00;"";555,00;9,00
"26/05/2019";1146,00;"VIA";"POLLAIUOLO";8,00;"";558,00;9,00
"26/05/2019";1146,00;"VIA";"POLLAIUOLO";9,00;"";558,00;9,00
"26/05/2019";1146,00;"VIA";"POLLAIUOLO";15,00;"";558,00;9,00
"26/05/2019";1146,00;"VIA";"POLLAIUOLO";16,00;"";558,00;9,00
"26/05/2019";1146,00;"VIA";"POLLAIUOLO";17,00;"";558,00;9,00
"26/05/2019";6853,00;"VIA";"POLLAK LEOPOLDO";1,00;"";1751,00;7,00
"26/05/2019";6853,00;"VIA";"POLLAK LEOPOLDO";3,00;"";1751,00;7,00
"26/05/2019";6853,00;"VIA";"POLLAK LEOPOLDO";5,00;"";1751,00;7,00
"26/05/2019";6853,00;"VIA";"POLLAK LEOPOLDO";7,00;"";1751,00;7,00
"26/05/2019";6853,00;"VIA";"POLLAK LEOPOLDO";8,00;"";1751,00;7,00
"26/05/2019";6853,00;"VIA";"POLLAK LEOPOLDO";9,00;"";1751,00;7,00
"26/05/2019";6853,00;"VIA";"POLLAK LEOPOLDO";10,00;"";1751,00;7,00
"26/05/2019";6853,00;"VIA";"POLLAK LEOPOLDO";11,00;"";1751,00;7,00
"26/05/2019";1745,00;"VIA";"POLLINI";1,00;"";1254,00;9,00
"26/05/2019";1745,00;"VIA";"POLLINI";3,00;"";1254,00;9,00
"26/05/2019";1745,00;"VIA";"POLLINI";3,00;"A";1254,00;9,00
"26/05/2019";1745,00;"VIA";"POLLINI";5,00;"";1254,00;9,00
"26/05/2019";1745,00;"VIA";"POLLINI";8,00;"";1254,00;9,00
"26/05/2019";1103,00;"VIA";"POLO MARCO";1,00;"";540,00;9,00
"26/05/2019";1103,00;"VIA";"POLO MARCO";3,00;"";540,00;9,00
"26/05/2019";1103,00;"VIA";"POLO MARCO";4,00;"";540,00;9,00
"26/05/2019";1103,00;"VIA";"POLO MARCO";5,00;"";540,00;9,00
"26/05/2019";1103,00;"VIA";"POLO MARCO";6,00;"";540,00;9,00
"26/05/2019";1103,00;"VIA";"POLO MARCO";7,00;"";540,00;9,00
"26/05/2019";1103,00;"VIA";"POLO MARCO";8,00;"";540,00;9,00
"26/05/2019";1103,00;"VIA";"POLO MARCO";9,00;"";540,00;9,00
"26/05/2019";1103,00;"VIA";"POLO MARCO";11,00;"";540,00;9,00
"26/05/2019";1103,00;"VIA";"POLO MARCO";13,00;"";540,00;9,00
"26/05/2019";1103,00;"VIA";"POLO MARCO";13,00;"A";540,00;9,00
"26/05/2019";1103,00;"VIA";"POLO MARCO";15,00;"";540,00;9,00
"26/05/2019";1103,00;"VIA";"POLO MARCO";16,00;"";535,00;2,00
"26/05/2019";1103,00;"VIA";"POLO MARCO";18,00;"";535,00;2,00
"26/05/2019";1103,00;"VIA";"POLO MARCO";19,00;"";535,00;2,00
"26/05/2019";7505,00;"VIA";"POLONIA";3,00;"";1111,00;8,00
"26/05/2019";7505,00;"VIA";"POLONIA";5,00;"";1111,00;8,00
"26/05/2019";7505,00;"VIA";"POLONIA";7,00;"";1111,00;8,00
"26/05/2019";7505,00;"VIA";"POLONIA";9,00;"";1111,00;8,00
"26/05/2019";7505,00;"VIA";"POLONIA";10,00;"";1111,00;8,00
"26/05/2019";7505,00;"VIA";"POLONIA";15,00;"";1111,00;8,00
"26/05/2019";1734,00;"VIA";"POLVANI GIOVANNI";5,00;"";1268,00;9,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";1,00;"";129,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";2,00;"";129,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";3,00;"";129,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";4,00;"";129,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";6,00;"";129,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";7,00;"";129,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";8,00;"";129,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";9,00;"";129,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";10,00;"";129,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";11,00;"";129,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";17,00;"";129,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";18,00;"";129,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";20,00;"";129,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";21,00;"";129,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";22,00;"";129,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";23,00;"";129,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";24,00;"";129,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";25,00;"";129,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";26,00;"";129,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";27,00;"";129,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";28,00;"";129,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";29,00;"";129,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";30,00;"";129,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";32,00;"";140,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";36,00;"";140,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";37,00;"";140,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";38,00;"";140,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";40,00;"";140,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";41,00;"";140,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";42,00;"";140,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";48,00;"";140,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";50,00;"";140,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";52,00;"";140,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";53,00;"";140,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";54,00;"";140,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";55,00;"";140,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";57,00;"";140,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";58,00;"";140,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";59,00;"";140,00;4,00
"26/05/2019";3090,00;"VIA";"POMA CARLO";61,00;"";140,00;4,00
"26/05/2019";2270,00;"VIA";"POMEZIA";4,00;"";698,00;2,00
"26/05/2019";2270,00;"VIA";"POMEZIA";7,00;"";698,00;2,00
"26/05/2019";2270,00;"VIA";"POMEZIA";10,00;"";698,00;2,00
"26/05/2019";2270,00;"VIA";"POMEZIA";10,00;"A";698,00;2,00
"26/05/2019";2270,00;"VIA";"POMEZIA";10,00;"B";698,00;2,00
"26/05/2019";2270,00;"VIA";"POMEZIA";10,00;"C";698,00;2,00
"26/05/2019";2270,00;"VIA";"POMEZIA";12,00;"";698,00;2,00
"26/05/2019";6374,00;"VIA";"POMPEO";1,00;"";1759,00;8,00
"26/05/2019";6374,00;"VIA";"POMPEO";3,00;"";1759,00;8,00
"26/05/2019";6374,00;"VIA";"POMPEO";5,00;"";1759,00;8,00
"26/05/2019";6374,00;"VIA";"POMPEO";7,00;"";1759,00;8,00
"26/05/2019";6374,00;"VIA";"POMPEO";9,00;"";1759,00;8,00
"26/05/2019";6374,00;"VIA";"POMPEO";11,00;"";1759,00;8,00
"26/05/2019";6374,00;"VIA";"POMPEO";13,00;"";1759,00;8,00
"26/05/2019";6374,00;"VIA";"POMPEO";15,00;"";1759,00;8,00
"26/05/2019";5246,00;"VIA";"POMPONAZZI PIETRO";1,00;"";974,00;5,00
"26/05/2019";5246,00;"VIA";"POMPONAZZI PIETRO";1,00;"A";974,00;5,00
"26/05/2019";5246,00;"VIA";"POMPONAZZI PIETRO";3,00;"";974,00;5,00
"26/05/2019";5246,00;"VIA";"POMPONAZZI PIETRO";4,00;"";974,00;5,00
"26/05/2019";5246,00;"VIA";"POMPONAZZI PIETRO";5,00;"";974,00;5,00
"26/05/2019";5246,00;"VIA";"POMPONAZZI PIETRO";6,00;"";974,00;5,00
"26/05/2019";5246,00;"VIA";"POMPONAZZI PIETRO";6,00;"B";974,00;5,00
"26/05/2019";5246,00;"VIA";"POMPONAZZI PIETRO";7,00;"";974,00;5,00
"26/05/2019";5246,00;"VIA";"POMPONAZZI PIETRO";9,00;"";974,00;5,00
"26/05/2019";5246,00;"VIA";"POMPONAZZI PIETRO";10,00;"";974,00;5,00
"26/05/2019";5246,00;"VIA";"POMPONAZZI PIETRO";11,00;"";974,00;5,00
"26/05/2019";5246,00;"VIA";"POMPONAZZI PIETRO";12,00;"";974,00;5,00
"26/05/2019";5246,00;"VIA";"POMPONAZZI PIETRO";14,00;"";974,00;5,00
"26/05/2019";5246,00;"VIA";"POMPONAZZI PIETRO";16,00;"";974,00;5,00
"26/05/2019";5246,00;"VIA";"POMPONAZZI PIETRO";18,00;"";974,00;5,00
"26/05/2019";5246,00;"VIA";"POMPONAZZI PIETRO";19,00;"";974,00;5,00
"26/05/2019";5246,00;"VIA";"POMPONAZZI PIETRO";20,00;"";974,00;5,00
"26/05/2019";5246,00;"VIA";"POMPONAZZI PIETRO";21,00;"";974,00;5,00
"26/05/2019";5246,00;"VIA";"POMPONAZZI PIETRO";22,00;"";974,00;5,00
"26/05/2019";5246,00;"VIA";"POMPONAZZI PIETRO";23,00;"";974,00;5,00
"26/05/2019";5246,00;"VIA";"POMPONAZZI PIETRO";24,00;"";974,00;5,00
"26/05/2019";5246,00;"VIA";"POMPONAZZI PIETRO";25,00;"";974,00;5,00
"26/05/2019";5246,00;"VIA";"POMPONAZZI PIETRO";26,00;"";974,00;5,00
"26/05/2019";5246,00;"VIA";"POMPONAZZI PIETRO";28,00;"";974,00;5,00
"26/05/2019";6295,00;"VIA";"POMPONIO LETO";3,00;"";384,00;7,00
"26/05/2019";6295,00;"VIA";"POMPONIO LETO";4,00;"";384,00;7,00
"26/05/2019";6295,00;"VIA";"POMPONIO LETO";6,00;"";384,00;7,00
"26/05/2019";4282,00;"VIA";"POMPOSA";2,00;"";1855,00;4,00
"26/05/2019";4282,00;"VIA";"POMPOSA";4,00;"";1855,00;4,00
"26/05/2019";4282,00;"VIA";"POMPOSA";5,00;"";940,00;4,00
"26/05/2019";4282,00;"VIA";"POMPOSA";8,00;"";940,00;4,00
"26/05/2019";1616,00;"VIA";"PONALE";2,00;"";1270,00;9,00
"26/05/2019";1616,00;"VIA";"PONALE";6,00;"";1270,00;9,00
"26/05/2019";1616,00;"VIA";"PONALE";48,00;"";1270,00;9,00
"26/05/2019";1616,00;"VIA";"PONALE";52,00;"";1270,00;9,00
"26/05/2019";1616,00;"VIA";"PONALE";66,00;"";1270,00;9,00
"26/05/2019";2142,00;"VIA";"PONCHIELLI A";1,00;"";1781,00;3,00
"26/05/2019";2142,00;"VIA";"PONCHIELLI A";2,00;"";1781,00;3,00
"26/05/2019";2142,00;"VIA";"PONCHIELLI A";3,00;"";1781,00;3,00
"26/05/2019";2142,00;"VIA";"PONCHIELLI A";5,00;"";1781,00;3,00
"26/05/2019";2142,00;"VIA";"PONCHIELLI A";6,00;"";1781,00;3,00
"26/05/2019";2142,00;"VIA";"PONCHIELLI A";7,00;"";1781,00;3,00
"26/05/2019";2142,00;"VIA";"PONCHIELLI A";8,00;"";1781,00;3,00
"26/05/2019";143,00;"VIA";"PONTACCIO";1,00;"";65,00;1,00
"26/05/2019";143,00;"VIA";"PONTACCIO";2,00;"";501,00;1,00
"26/05/2019";143,00;"VIA";"PONTACCIO";3,00;"";65,00;1,00
"26/05/2019";143,00;"VIA";"PONTACCIO";4,00;"";501,00;1,00
"26/05/2019";143,00;"VIA";"PONTACCIO";5,00;"";65,00;1,00
"26/05/2019";143,00;"VIA";"PONTACCIO";6,00;"";501,00;1,00
"26/05/2019";143,00;"VIA";"PONTACCIO";7,00;"";65,00;1,00
"26/05/2019";143,00;"VIA";"PONTACCIO";8,00;"";501,00;1,00
"26/05/2019";143,00;"VIA";"PONTACCIO";9,00;"";65,00;1,00
"26/05/2019";143,00;"VIA";"PONTACCIO";10,00;"";501,00;1,00
"26/05/2019";143,00;"VIA";"PONTACCIO";12,00;"";501,00;1,00
"26/05/2019";143,00;"VIA";"PONTACCIO";12,00;"A";501,00;1,00
"26/05/2019";143,00;"VIA";"PONTACCIO";13,00;"";65,00;1,00
"26/05/2019";143,00;"VIA";"PONTACCIO";14,00;"";501,00;1,00
"26/05/2019";143,00;"VIA";"PONTACCIO";15,00;"";65,00;1,00
"26/05/2019";143,00;"VIA";"PONTACCIO";17,00;"";65,00;1,00
"26/05/2019";143,00;"VIA";"PONTACCIO";18,00;"";501,00;1,00
"26/05/2019";143,00;"VIA";"PONTACCIO";19,00;"";65,00;1,00
"26/05/2019";143,00;"VIA";"PONTACCIO";20,00;"";501,00;1,00
"26/05/2019";143,00;"VIA";"PONTACCIO";21,00;"";65,00;1,00
"26/05/2019";143,00;"VIA";"PONTACCIO";22,00;"";501,00;1,00
